ZCTA5CE10,city,latitude,longitude,Area,Affect_area,pct,pop,household,affect
94089,Sunnyvale,37.406289,-122.00838,3840.763919400369,None Affected,None Affect,19245,7530,No
94090,Sunnyvale,37.189396,-121.705327,0,None Affected,None Affect,NA,NA,No
94096,San Bruno,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94098,San Bruno,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94099,South San Francisco,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94101,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94102,San Francisco,37.779329,-122.41915,440.7081041080936,None Affected,None Affect,31176,18758,No
94103,San Francisco,37.772329,-122.41087,853.1302490337027,None Affected,None Affect,27170,14778,No
94104,San Francisco,37.791728,-122.4019,50.826456775071094,None Affected,None Affect,406,368,No
94105,San Francisco,37.789228,-122.3957,287.57881051419696,None Affected,None Affect,5846,4601,No
94106,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94107,San Francisco,37.766529,-122.39577,1209.2927924604348,None Affected,None Affect,26599,15141,No
94108,San Francisco,37.792678,-122.40793,168.61745885412927,None Affected,None Affect,13768,8843,No
94109,San Francisco,37.792778,-122.42188,811.5016397965247,None Affected,None Affect,55984,37182,No
94110,San Francisco,37.74873,-122.41545,1490.6819038896058,None Affected,None Affect,69333,28913,No
94111,San Francisco,37.798228,-122.40027,336.65557519892894,None Affected,None Affect,3713,2811,No
94112,San Francisco,37.720931,-122.44241,2160.3581155203906,None Affected,None Affect,79407,23081,No
94114,San Francisco,37.758434,-122.43512,914.7258851127231,None Affected,None Affect,31124,17634,No
94115,San Francisco,37.786129,-122.43736,713.9697447899688,None Affected,None Affect,33021,18884,No
94116,San Francisco,37.743381,-122.48578,1682.6508484597675,None Affected,None Affect,43698,16283,No
94117,San Francisco,37.770937000000004,-122.44276,1081.7391488903788,None Affected,None Affect,39169,19255,No
94118,San Francisco,37.782029,-122.46158,1269.5031007733144,None Affected,None Affect,38319,18633,No
94119,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94120,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94121,San Francisco,37.778729,-122.49265,1977.1129132640947,None Affected,None Affect,41203,18787,No
94122,San Francisco,37.75838,-122.48478,1512.711930209421,None Affected,None Affect,56023,23633,No
94123,San Francisco,37.801028,-122.43836,703.0022614169886,None Affected,None Affect,23088,15083,No
94124,San Francisco,37.732797,-122.39348,3847.1646597005224,None Affected,None Affect,33996,10812,No
94125,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94126,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94127,San Francisco,37.734964,-122.4597,1132.858547563122,None Affected,None Affect,19289,7801,No
94128,San Francisco,37.621964,-122.39534,2253.4234024651123,None Affected,None Affect,69,0,No
94129,San Francisco,37.79984,-122.46167,1489.9163204440179,None Affected,None Affect,3183,1132,No
94130,San Francisco,37.819423,-122.36966,578.7247681381136,None Affected,None Affect,2880,786,No
94131,San Francisco,37.741797,-122.4378,1350.2895464887988,None Affected,None Affect,26881,13427,No
94132,San Francisco,37.724231,-122.47958,2308.1537477425504,None Affected,None Affect,28129,10769,No
94133,San Francisco,37.801878,-122.41018,646.057840292721,None Affected,None Affect,26237,15197,No
94134,San Francisco,37.719581,-122.41085,1551.4943144212014,None Affected,None Affect,40798,11867,No
94135,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94136,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94137,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94138,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94139,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94140,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94141,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94142,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94143,San Francisco,37.76313,-122.458582,0,None Affected,None Affect,NA,NA,No
94144,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94145,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94146,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94147,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94150,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94151,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94152,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94153,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94154,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94155,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94156,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94157,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94158,San Francisco,37.76,-122.39,759.0696021510549,None Affected,None Affect,4792,2482,No
94159,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94160,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94161,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94162,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94163,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94164,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94165,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94166,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94167,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94168,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94169,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94170,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94171,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94172,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94175,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94177,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94188,San Francisco,37.784827,-122.727802,0,None Affected,None Affect,NA,NA,No
94199,San Francisco,37.77,-122.41,0,None Affected,None Affect,NA,NA,No
94203,Sacramento,38.380456,-121.555406,0,None Affected,None Affect,NA,NA,No
94204,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94205,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94206,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94207,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94208,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94209,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94211,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94229,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94230,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94232,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94234,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94235,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94236,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94237,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94239,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94240,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94243,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94244,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94245,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94246,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94247,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94248,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94249,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94250,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94252,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94253,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94254,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94256,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94257,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94258,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94259,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94261,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94262,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94263,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94267,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94268,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94269,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94271,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94273,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94274,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94277,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94278,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94279,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94280,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94282,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94283,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94284,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94285,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94286,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94287,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94288,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94289,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94290,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94291,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94293,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94294,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94295,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94296,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94297,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94298,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94299,Sacramento,38.377411,-121.444429,0,None Affected,None Affect,NA,NA,No
94301,Palo Alto,37.443688,-122.15071,1514.940175431627,None Affected,None Affect,16995,8109,No
94302,Palo Alto,37.189396,-121.705327,0,None Affected,None Affect,NA,NA,No
94303,Palo Alto,37.449888,-122.12749,5557.318653432182,None Affected,None Affect,45467,14551,No
94304,Palo Alto,37.397823,-122.16605,4167.295557872487,2210.15,53.04,3627,2130,Yes
94305,Stanford,37.427039,-122.16496,3312.664472762206,39.43,1.19,13862,4020,Yes
94306,Palo Alto,37.419389,-122.13273,2692.669487297383,None Affected,None Affect,26469,11243,No
94307,Palo Alto,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94308,Palo Alto,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94309,Palo Alto,37.189396,-121.705327,0,None Affected,None Affect,NA,NA,No
94310,Palo Alto,37.189396,-121.705327,0,None Affected,None Affect,NA,NA,No
94401,San Mateo,37.570385,-122.32044,2706.056824237068,None Affected,None Affect,34429,13518,No
94402,San Mateo,37.551586,-122.32773,3109.1594006997284,None Affected,None Affect,23981,9804,No
94403,San Mateo,37.539686,-122.30266,3709.445258457863,None Affected,None Affect,39642,16371,No
94404,San Mateo,37.554335,-122.27032,3107.7581712432584,None Affected,None Affect,33749,14246,No
94405,San Mateo,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94406,San Mateo,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94407,San Mateo,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94408,San Mateo,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94409,San Mateo,37.381144,-122.334825,0,None Affected,None Affect,NA,NA,No
94420,Foster City,37.562385,-122.251078,0,None Affected,None Affect,NA,NA,No
94497,San Mateo,37.534736,-122.32588,0,None Affected,None Affect,NA,NA,No
94501,Alameda,37.769528,-122.25937,7300.352413426929,None Affected,None Affect,60212,27087,No
94502,Alameda,37.734379,-122.23952,2476.59840572254,None Affected,None Affect,13600,5264,No
94503,American Canyon,38.170372,-122.25605,10003.20790900475,1651.98,16.51,19681,6064,Yes
94505,Discovery Bay,37.86,-121.64,13856.87523316586,None Affected,None Affect,13403,5452,No
94506,Danville,37.804064,-121.91202,11991.390035013726,1398.45,11.66,22452,7788,Yes
94507,Alamo,37.856683,-122.02488,8129.0845251210685,843.03,10.37,14889,5528,Yes
94508,Angwin,38.568307,-122.45084,11269.280634022332,11269.28,100,3661,1213,Yes
94509,Antioch,37.991571,-121.80207,11403.049173983507,None Affected,None Affect,62439,22500,No
94510,Benicia,38.071769,-122.15517,20031.2654588895,198.18,0.99,27088,11338,Yes
94511,Bethel Island,38.040395,-121.63852,3569.956235586735,None Affected,None Affect,2137,1327,No
94512,Birds Landing,38.159894,-121.84195,12910.541548260713,None Affected,None Affect,108,41,No
94513,Brentwood,37.932123,-121.70381,49645.25848600381,None Affected,None Affect,54605,18644,No
94514,Byron,37.847704,-121.60812,18466.073368668305,None Affected,None Affect,1360,468,No
94515,Calistoga,38.597907,-122.60952,67717.90896538238,55773.63,82.36,7050,3517,Yes
94516,Canyon,37.777208,-121.955399,560.4304798603604,560.43,100,211,91,Yes
94517,Clayton,37.923523,-121.91172,36623.08555825224,None Affected,None Affect,12385,4662,No
94518,Concord,37.954122,-122.02506,3477.4393745981342,None Affected,None Affect,26778,10638,No
94519,Concord,37.984271,-122.01437,2802.384986285316,858.65,30.64,18453,7246,Yes
94520,Concord,37.986321,-122.03988,6430.785921397718,308.23,4.79,37208,13601,Yes
94521,Concord,37.957772,-121.97709,8321.715249569359,None Affected,None Affect,41249,16269,No
94522,Concord,37.777208,-121.955399,0,None Affected,None Affect,NA,NA,No
94523,Pleasant Hill,37.951672,-122.07317,4636.088044850837,1496.59,32.28,33569,14505,Yes
94524,Concord,37.777208,-121.955399,0,None Affected,None Affect,NA,NA,No
94525,Crockett,38.05282,-122.2234,1954.356909398313,None Affected,None Affect,3127,1664,No
94526,Danville,37.811676,-121.98647,9571.310896884384,1733.95,18.12,31102,12218,Yes
94527,Concord,37.953542,-121.957778,0,None Affected,None Affect,NA,NA,No
94528,Diablo,37.838744,-121.96672,1499.3237091274605,None Affected,None Affect,964,393,No
94529,Concord,37.777208,-121.955399,0,None Affected,None Affect,NA,NA,No
94530,El Cerrito,37.917774,-122.30426,3093.964200002975,2280.91,73.72,23877,10914,Yes
94531,Antioch,37.920851999999996,-121.723919,7003.732590781094,None Affected,None Affect,40290,12494,No
94533,Fairfield,38.269582,-122.03701,13916.314638828606,10139.59,72.86,69277,24359,Yes
94534,Fairfield,38.245844,-122.101917,51065.62852891197,37594.97,73.62,36416,13331,Yes
94535,Travis AFB,38.277661,-121.9192,2441.09456244134,None Affected,None Affect,3793,1238,No
94536,Fremont,37.562218,-121.99433,9323.97129806069,5973.4,64.07,68790,25068,Yes
94537,Fremont,37.680181,-121.921498,0,None Affected,None Affect,NA,NA,No
94538,Fremont,37.527237,-121.9679,10661.733901147392,139.29,1.31,61148,21739,Yes
94539,Fremont,37.515014,-121.92916,16260.471659051067,4404.82,27.09,50031,16100,Yes
94540,Hayward,37.680181,-121.921498,0,None Affected,None Affect,NA,NA,No
94541,Hayward,37.674431,-122.08883,4761.589487353026,1207.47,25.36,61635,21989,Yes
94542,Hayward,37.657381,-122.05076,3666.342650450167,2415.12,65.87,12717,4595,Yes
94543,Hayward,37.680181,-121.921498,0,None Affected,None Affect,NA,NA,No
94544,Hayward,37.633732,-122.06101,6994.871008282672,129.87,1.86,73026,23308,Yes
94545,Hayward,37.635582,-122.10418,15581.89580466915,None Affected,None Affect,29707,9477,No
94546,Castro Valley,37.702063,-122.07934,6235.134600866013,3978.56,63.81,42209,16929,Yes
94547,Hercules,38.005122,-122.25784,4020.387414401917,492.4,12.25,24092,8569,Yes
94548,Knightsen,37.972622,-121.665205,1801.6915236542434,None Affected,None Affect,412,172,No
94549,Lafayette,37.895695,-122.11785,12413.28171638697,11343.64,91.38,26864,10896,Yes
94550,Livermore,37.65778,-121.73011,150106.9442263768,26098.57,17.39,46896,17858,Yes
94551,Livermore,37.680181,-121.921498,50516.804485795234,None Affected,None Affect,36867,13566,No
